Time;ModuleName;Level;Channel;UR_Time;Value1;Value2;Value3;Value4;Value5;Value6
2024-11-22 23:13:50,831;URBasic.dataLogData;INFO;actual_q;3298.922;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-22 23:13:50,831;URBasic.dataLogData;INFO;actual_qd;3298.922;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-22 23:13:50,831;URBasic.dataLogData;INFO;actual_TCP_pose;3298.922;-0.45675;-0.22315;0.0665;1.570796;0.0;0.0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;actual_TCP_force;3298.922;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;actual_digital_input_bits;3298.922;0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;robot_mode;3298.922;7
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;actual_tool_accelerometer;3298.922;0.0;9.82;-0.0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;speed_scaling;3298.922;0.0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;actual_momentum;3298.922;0.0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;actual_digital_output_bits;3298.922;0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;runtime_state;3298.922;1
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;robot_status_bits;3298.922;1
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;safety_status_bits;3298.922;1
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;analog_io_types;3298.922;3
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;standard_analog_input0;3298.922;0.0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;standard_analog_input1;3298.922;0.0
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;standard_analog_output0;3298.922;0.004
2024-11-22 23:13:50,832;URBasic.dataLogData;INFO;standard_analog_output1;3298.922;0.004
2024-11-22 23:13:50,834;URBasic.dataLogData;INFO;output_bit_registers0_to_31;3298.922;0
2024-11-22 23:13:50,834;URBasic.dataLogData;INFO;output_int_register_0;3298.922;0
2024-11-22 23:13:50,834;URBasic.dataLogData;INFO;output_int_register_1;3298.922;0
2024-11-22 23:13:50,834;URBasic.dataLogData;INFO;output_double_register_0;3298.922;0.0
2024-11-22 23:13:50,834;URBasic.dataLogData;INFO;output_double_register_1;3298.922;0.0
2024-11-22 23:13:50,834;URBasic.dataLogData;INFO;output_double_register_2;3298.922;0.0
2024-11-22 23:13:50,834;URBasic.dataLogData;INFO;output_double_register_3;3298.922;0.0
2024-11-22 23:14:07,277;URBasic.dataLogData;INFO;speed_scaling;3315.0339999999997;1.0
2024-11-22 23:14:07,277;URBasic.dataLogData;INFO;runtime_state;3315.0339999999997;2
2024-11-22 23:14:07,277;URBasic.dataLogData;INFO;robot_status_bits;3315.0339999999997;3
2024-11-22 23:14:07,308;URBasic.dataLogData;INFO;actual_q;3315.066;0.0;-5e-06;0.0;-5e-06;0.0;0.0
2024-11-22 23:14:07,308;URBasic.dataLogData;INFO;actual_qd;3315.066;0.0;-0.0004;0.0;-0.0004;0.0;0.0
2024-11-22 23:14:07,308;URBasic.dataLogData;INFO;actual_TCP_pose;3315.066;-0.456751;-0.22315;0.066502;1.570796;7e-06;-7e-06
2024-11-22 23:14:07,308;URBasic.dataLogData;INFO;actual_tool_accelerometer;3315.066;-0.0001;9.82;-0.0
2024-11-22 23:14:07,308;URBasic.dataLogData;INFO;actual_momentum;3315.066;0.0007
2024-11-22 23:14:07,323;URBasic.dataLogData;INFO;actual_q;3315.074;0.0;-8e-06;0.0;-8e-06;0.0;0.0
