Time;ModuleName;Level;Channel;UR_Time;Value1;Value2;Value3;Value4;Value5;Value6
2024-11-22 22:45:19,006;URBasic.dataLogData;INFO;actual_q;1619.224;0.0;-1.5708;0.0;-1.5708;0.0;0.0
2024-11-22 22:45:19,006;URBasic.dataLogData;INFO;actual_qd;1619.224;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-22 22:45:19,006;URBasic.dataLogData;INFO;actual_TCP_pose;1619.224;2e-06;-0.22315;0.69395;8e-06;-2.221438;2.221438
2024-11-22 22:45:19,006;URBasic.dataLogData;INFO;actual_TCP_force;1619.224;0.0;0.0;0.0;0.0;0.0;0.0
2024-11-22 22:45:19,006;URBasic.dataLogData;INFO;actual_digital_input_bits;1619.224;0
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;robot_mode;1619.224;7
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;actual_tool_accelerometer;1619.224;0.0001;-9.82;-0.0
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;speed_scaling;1619.224;0.0
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;actual_momentum;1619.224;0.0
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;actual_digital_output_bits;1619.224;0
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;runtime_state;1619.224;1
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;robot_status_bits;1619.224;1
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;safety_status_bits;1619.224;1
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;analog_io_types;1619.224;3
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;standard_analog_input0;1619.224;0.0
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;standard_analog_input1;1619.224;0.0
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;standard_analog_output0;1619.224;0.004
2024-11-22 22:45:19,007;URBasic.dataLogData;INFO;standard_analog_output1;1619.224;0.004
2024-11-22 22:45:19,008;URBasic.dataLogData;INFO;output_bit_registers0_to_31;1619.224;0
2024-11-22 22:45:19,008;URBasic.dataLogData;INFO;output_int_register_0;1619.224;0
2024-11-22 22:45:19,008;URBasic.dataLogData;INFO;output_int_register_1;1619.224;0
2024-11-22 22:45:19,008;URBasic.dataLogData;INFO;output_double_register_0;1619.224;0.0
2024-11-22 22:45:19,008;URBasic.dataLogData;INFO;output_double_register_1;1619.224;0.0
2024-11-22 22:45:19,008;URBasic.dataLogData;INFO;output_double_register_2;1619.224;0.0
2024-11-22 22:45:19,008;URBasic.dataLogData;INFO;output_double_register_3;1619.224;0.0
2024-11-22 22:46:39,497;URBasic.dataLogData;INFO;runtime_state;1698.28;2
2024-11-22 22:46:39,497;URBasic.dataLogData;INFO;robot_status_bits;1698.28;3
2024-11-22 22:46:39,513;URBasic.dataLogData;INFO;speed_scaling;1698.2959999999998;1.0
2024-11-22 22:46:39,529;URBasic.dataLogData;INFO;actual_q;1698.32;0.0;-1.570797;-0.0;-1.570797;0.0;0.0
2024-11-22 22:46:39,529;URBasic.dataLogData;INFO;actual_qd;1698.32;-0.0;0.0003;-0.0;0.0003;0.0;0.0
2024-11-22 22:46:39,529;URBasic.dataLogData;INFO;actual_TCP_pose;1698.32;1e-06;-0.22315;0.69395;3e-06;-2.22144;2.22144
2024-11-22 22:46:39,529;URBasic.dataLogData;INFO;actual_tool_accelerometer;1698.32;0.0;-9.82;-0.0
2024-11-22 22:46:39,529;URBasic.dataLogData;INFO;actual_momentum;1698.32;0.0005
2024-11-22 22:46:39,559;URBasic.dataLogData;INFO;actual_q;1698.3439999999998;0.0;-1.570783;-1e-06;-1.570783;0.0;0.0
2024-11-22 22:46:39,559;URBasic.dataLogData;INFO;actual_qd;1698.3439999999998;-0.0;0.0011;-0.0001;0.0011;0.0;0.0
2024-11-22 22:46:39,559;URBasic.dataLogData;INFO;actual_TCP_pose;1698.3439999999998;-8e-06;-0.22315;0.69395;2.9e-05;2.221429;-2.221429
2024-11-22 22:46:39,559;URBasic.dataLogData;INFO;actual_tool_accelerometer;1698.3439999999998;-0.0003;-9.82;-0.0
